Iteration	parent	child	p-val
644	18986.0	18785.0	0.00915855938439
645	18979.0	18784.0	1.01153482831e-71
646	19097.0	18783.0	9.89787766815e-29
647	18888.0	18782.0	6.5449344491e-25
648	19011.0	18781.0	3.4062709099e-38
649	18980.0	18780.0	1.62705739671e-110
650	19137.0	18779.0	1.23918179218e-47
651	18952.0	18778.0	1.55216299531e-59
652	19123.0	18777.0	4.91656036594e-17
653	18855.0	18776.0	3.00523048278e-15
654	19267.0	18775.0	3.97813475601e-64
655	19088.0	18774.0	1.25321674701e-08
656	19086.0	18773.0	9.09490380095e-86
657	19095.0	18772.0	1.04948647207e-32
658	18988.0	18771.0	4.63626046217e-28
659	19093.0	18770.0	8.09726271285e-92
660	18913.0	18769.0	5.34159260356e-56
661	18932.0	18768.0	2.42555489719e-21
662	19171.0	18767.0	5.9181024734e-29
663	18801.0	18766.0	0.00238339604408
664	18860.0	18765.0	3.00889807592e-108
665	19013.0	18764.0	1.0679296165e-88
666	19039.0	18763.0	9.8470467148e-47
667	19014.0	18762.0	2.2617823582e-51
668	19073.0	18761.0	5.20914106216e-37
669	19028.0	18760.0	4.20576702316e-29
670	18938.0	18759.0	1.58171765055e-19
671	18997.0	18758.0	1.51688710077e-119
672	19059.0	18757.0	2.80940308803e-41
673	19106.0	18756.0	2.97801761024e-193
674	18912.0	18755.0	4.94967955077e-16
675	18789.0	18754.0	1.89157563137e-20
676	19144.0	18753.0	2.2165549026e-19
677	19176.0	18752.0	0.0120476668556
678	19052.0	18751.0	4.90777285241e-67
679	19035.0	18750.0	9.01538506456e-32
680	18919.0	18749.0	4.11263300221e-33
681	19040.0	18748.0	4.12959579332e-50
682	18990.0	18747.0	8.45525958238e-78
683	19017.0	18746.0	7.67193395435e-49
684	19148.0	18745.0	4.51719525828e-55
685	18849.0	18744.0	3.67583046419e-38
686	19056.0	18743.0	3.68558352628e-240
687	18777.0	18742.0	9.51945954783e-11
688	18831.0	18741.0	5.08047006345e-48
689	18904.0	18740.0	1.22377780153e-44
690	18941.0	18739.0	2.28822812841e-67
691	18861.0	18738.0	1.11709813951e-72
692	18995.0	18737.0	4.54617268721e-22
693	19015.0	18736.0	9.60839351576e-127
694	19026.0	18735.0	7.32801408596e-15
695	18800.0	18734.0	9.70604750793e-35
696	19011.0	18733.0	3.20624201108e-58
697	19112.0	18732.0	4.10464494829e-25
698	19105.0	18731.0	7.35834161733e-33
699	19004.0	18730.0	4.35605277854e-23
700	18927.0	18729.0	4.18208397e-94
701	18882.0	18728.0	1.13489373475e-41
702	19190.0	18727.0	1.03057326574e-29
703	19146.0	18726.0	2.96790303701e-179
704	18974.0	18725.0	4.10464494829e-25
705	19029.0	18724.0	1.23797214967e-57
706	18830.0	18723.0	4.54617268721e-22
707	18918.0	18722.0	3.55945538019e-87
708	18756.0	18721.0	3.59340875728e-25
709	18889.0	18720.0	6.83975106937e-37
710	18787.0	18719.0	1.61503035714e-22
711	18950.0	18718.0	1.76701840544e-126
712	19042.0	18717.0	2.89574468938e-49
713	19063.0	18716.0	3.25893646195e-43
714	18991.0	18715.0	6.39851725122e-33
715	18842.0	18714.0	9.13383163171e-77
716	18764.0	18713.0	2.0823491697e-22
717	18952.0	18712.0	1.38903857347e-66
718	18885.0	18711.0	4.23640725037e-24
719	19049.0	18710.0	9.21937468769e-110
720	18840.0	18709.0	1.6094714075e-98
721	18760.0	18708.0	1.38309663132e-08
722	18870.0	18707.0	4.43274298953e-06
723	18813.0	18706.0	4.23640725037e-24
724	18839.0	18705.0	3.31409250313e-30
725	18792.0	18704.0	5.12075409496e-63
726	19161.0	18703.0	5.13322163713e-38
727	18979.0	18702.0	1.40031711271e-48
728	18986.0	18701.0	0.0
729	18829.0	18700.0	6.34774711922e-159
730	18946.0	18699.0	2.07991565558e-54
731	19001.0	18698.0	2.2165549026e-19
732	19092.0	18697.0	5.67449877967e-38
733	19056.0	18696.0	6.660038911e-08
734	19083.0	18695.0	5.3916628999e-106
735	19012.0	18694.0	1.16293909003e-31
736	18925.0	18693.0	3.46930322391e-62
737	18894.0	18692.0	1.32040242747e-06
738	19065.0	18691.0	2.12635779954e-218
739	18884.0	18690.0	2.08041052976e-28
740	19087.0	18689.0	1.18824341463e-47
741	18784.0	18688.0	6.24037752419e-31
742	18873.0	18687.0	4.05687039152e-54
743	18853.0	18686.0	1.55414374616e-14
744	18883.0	18685.0	2.95789783012e-19
745	18946.0	18684.0	1.08046577565e-33
746	18947.0	18683.0	1.38309663132e-08
747	19009.0	18682.0	7.65634890883e-67
748	18829.0	18681.0	2.56801689523e-06
749	19205.0	18680.0	2.49514474327e-256
750	18869.0	18679.0	1.80378261315e-36
751	19063.0	18678.0	1.16068927121e-90
752	18834.0	18677.0	2.79864477536e-35
753	19160.0	18676.0	1.21249285777e-138
754	18910.0	18675.0	4.9382370036e-29
755	19030.0	18674.0	1.91121662164e-97
756	19225.0	18673.0	1.22036504483e-162
757	19069.0	18672.0	2.08408176181e-238
758	19066.0	18671.0	3.0439866611e-19
759	18782.0	18670.0	9.0616283255e-22
760	18854.0	18669.0	0.0901761270834
761	18987.0	18668.0	1.80107181961e-13
762	19078.0	18667.0	2.08023193582e-47
763	18929.0	18666.0	1.69852182413e-27
764	18949.0	18665.0	5.47422634699e-23
765	19024.0	18664.0	9.89142470209e-08
766	18843.0	18663.0	9.93332974998e-17
767	18877.0	18662.0	2.48668387718e-59
768	18841.0	18661.0	1.95625218901e-06
769	19042.0	18660.0	7.64699136657e-76
770	19096.0	18659.0	1.22449630271e-24
771	19026.0	18658.0	3.56191760989e-151
772	18951.0	18657.0	3.08514710782e-41
773	18780.0	18656.0	7.80054469592e-78
774	18857.0	18655.0	8.66881068424e-18
775	19036.0	18654.0	2.08142045439e-21
776	19254.0	18653.0	1.45818744681e-251
777	18917.0	18652.0	1.06496419282e-87
778	18811.0	18651.0	3.93562036203e-08
779	18759.0	18650.0	5.63087688105e-08
780	18973.0	18649.0	2.66335603527e-143
781	18807.0	18648.0	2.89429732636e-09
782	18828.0	18647.0	2.68714413104e-06
783	18848.0	18646.0	6.88188896289e-45
784	18970.0	18645.0	1.89495326458e-107
785	19037.0	18644.0	3.91007107883e-14
786	18820.0	18643.0	7.97160025902e-17
787	18659.0	18642.0	8.43028294567e-19
788	18825.0	18641.0	1.08038555688e-170
789	18905.0	18640.0	7.56205584034e-170
790	19089.0	18639.0	4.71808550531e-206
791	18805.0	18638.0	1.04219477796e-32
792	18954.0	18637.0	2.42555489719e-21
793	18703.0	18636.0	3.23972508209e-34
794	19114.0	18635.0	1.73887912017e-113
795	19097.0	18634.0	6.97853006565e-83
796	19123.0	18633.0	4.59014265475e-178
797	18907.0	18632.0	3.75488657376e-61
798	18857.0	18631.0	2.88923477013e-151
799	19010.0	18630.0	6.70812160813e-49
800	18774.0	18629.0	4.72186633773e-13
801	18746.0	18628.0	3.09754223786e-16
802	19086.0	18627.0	2.4799060301e-43
803	19057.0	18626.0	5.02678696165e-40
804	18969.0	18625.0	6.68790561606e-73
805	18726.0	18624.0	2.4058727714e-92
806	18793.0	18623.0	5.02678696165e-40
807	18951.0	18622.0	3.58606219065e-94
808	18825.0	18621.0	2.80666288554e-17
809	18861.0	18620.0	1.1197109312e-43
810	18993.0	18619.0	9.10866933306e-14
811	18785.0	18618.0	2.04378770487e-16
812	18712.0	18617.0	4.70479093632e-05
813	18887.0	18616.0	2.02537205488e-100
814	18742.0	18615.0	1.95584585318e-265
815	19087.0	18614.0	1.37234210895e-73
816	18984.0	18613.0	4.71438800842e-41
817	19029.0	18612.0	1.23797214967e-57
818	19111.0	18611.0	9.59029665652e-62
819	18761.0	18610.0	4.33645845999e-16
820	18890.0	18609.0	2.31637251911e-06
821	19017.0	18608.0	2.28179239771e-64
822	18936.0	18607.0	1.35804628207e-68
823	18845.0	18606.0	1.44462814846e-24
824	18941.0	18605.0	2.19319444425e-50
825	18851.0	18604.0	2.54845182889e-10
826	19142.0	18603.0	1.62578856056e-135
827	19048.0	18602.0	1.55414374616e-14
828	19035.0	18601.0	3.31332418369e-97
829	19025.0	18600.0	2.3949690255e-192
830	18907.0	18599.0	1.20508774205e-64
831	18949.0	18598.0	9.60798169914e-144
832	18781.0	18597.0	2.2165549026e-19
833	18828.0	18596.0	5.75503427738e-309
834	18816.0	18595.0	1.12639109144e-35
835	18680.0	18594.0	2.35852039392e-51
836	18895.0	18593.0	2.37560183997e-86
837	19102.0	18592.0	1.32805438218e-153
838	18942.0	18591.0	9.72263627726e-11
839	18751.0	18590.0	0.00329139461705
840	18967.0	18589.0	3.33439881733e-110
841	19019.0	18588.0	1.84965969536e-60
842	18764.0	18587.0	3.42692244341e-135
843	18977.0	18586.0	5.1946036446e-72
844	18785.0	18585.0	4.81524482063e-182
845	18738.0	18584.0	1.01870677337e-29
846	19092.0	18583.0	8.36683784294e-74
847	18619.0	18582.0	1.45466186722e-68
848	18713.0	18581.0	1.8858429871e-06
849	18697.0	18580.0	2.93272632304e-12
850	18674.0	18579.0	0.000257478192183
851	18717.0	18578.0	1.70961964531e-23
852	18933.0	18577.0	1.53496713079e-26
853	18795.0	18576.0	3.13460937163e-153
854	18600.0	18575.0	4.63965089533e-51
855	18865.0	18574.0	2.52647227917e-07
856	18914.0	18573.0	3.93611609816e-05
857	18927.0	18572.0	9.74066973721e-36
858	18613.0	18571.0	1.27662758766e-34
859	18918.0	18570.0	1.3622589977e-33
860	18872.0	18569.0	9.22633107745e-39
861	18901.0	18568.0	1.4551912883e-222
862	19066.0	18567.0	6.64368356022e-138
863	18866.0	18566.0	0.000980822083712
864	18836.0	18565.0	1.93978440622e-09
865	18767.0	18564.0	5.9913925941e-28
866	18757.0	18563.0	1.33692411522e-52
867	18743.0	18562.0	1.77203423878e-08
868	18696.0	18561.0	5.12640538199e-33
869	18860.0	18560.0	1.83931217915e-32
870	18969.0	18559.0	4.73975708749e-53
871	18694.0	18558.0	2.48668387718e-59
872	18632.0	18557.0	2.05287626068e-69
873	19101.0	18556.0	1.86336129506e-77
874	18815.0	18555.0	1.11039629665e-16
875	19273.0	18554.0	7.29938581881e-15
876	18681.0	18553.0	1.18812063949e-22
877	18838.0	18552.0	1.71664668209e-24
878	18973.0	18551.0	1.0577887063e-23
879	18999.0	18550.0	6.59572286531e-07
880	18868.0	18549.0	7.2191075054e-249
881	18895.0	18548.0	1.2928133827e-31
882	18765.0	18547.0	8.60406822632e-23
883	18865.0	18546.0	1.7496605118e-272
884	18877.0	18545.0	8.71369954127e-44
885	18665.0	18544.0	1.39040047965e-81
886	18788.0	18543.0	1.45050419228e-58
887	18628.0	18542.0	5.47623842288e-62
888	18625.0	18541.0	3.70360859964e-05
889	18752.0	18540.0	2.36707882108e-84
890	19172.0	18539.0	2.3691316775e-311
891	18627.0	18538.0	1.85110986876e-21
892	19261.0	18537.0	0.0
893	18901.0	18536.0	1.75074007123e-06
894	18690.0	18535.0	5.4406001914e-83
895	18977.0	18534.0	3.07017316149e-54
896	18630.0	18533.0	2.37283935921e-08
897	19013.0	18532.0	1.61595947888e-39
898	18920.0	18531.0	6.21611796133e-20
899	18910.0	18530.0	9.42810689807e-126
900	18817.0	18529.0	8.87998385906e-25
901	18873.0	18528.0	1.93938613228e-61
902	18983.0	18527.0	5.44709492486e-17
903	19103.0	18526.0	9.19856601392e-280
904	19105.0	18525.0	6.56402021856e-86
905	18909.0	18524.0	2.2810639069e-28
906	18889.0	18523.0	2.06138785119e-77
907	19055.0	18522.0	4.3776528681e-71
908	18539.0	18521.0	3.74323183172e-22
909	19212.0	18520.0	1.67866746785e-216
910	18673.0	18519.0	1.83278662421e-09
911	19116.0	18518.0	3.6513942075e-35
912	18810.0	18517.0	0.00382244302799
913	18675.0	18516.0	5.85926714618e-45
914	18826.0	18515.0	6.93530562508e-57
915	18802.0	18514.0	9.55578313818e-57
916	19189.0	18513.0	1.19749613964e-183
917	18702.0	18512.0	5.65786209148e-37
918	18560.0	18511.0	4.85031667089e-19
919	18832.0	18510.0	1.09928383184e-15
920	19108.0	18509.0	2.98970895747e-153
921	18759.0	18508.0	3.10548547665e-274
922	18964.0	18507.0	3.09366819858e-58
923	18823.0	18506.0	2.23783813024e-25
924	19131.0	18505.0	6.12528635266e-140
925	18988.0	18504.0	1.85522219188e-98
926	18937.0	18503.0	4.33183308818e-58
927	18871.0	18502.0	1.86952019171e-19
928	18682.0	18501.0	0.458805202934
929	18775.0	18500.0	4.23640725037e-24
930	19000.0	18499.0	2.93272632304e-12
931	18980.0	18498.0	6.55883340924e-34
932	18674.0	18497.0	0.0
933	18880.0	18496.0	4.10108500686e-22
934	18970.0	18495.0	1.21486504864e-34
935	18636.0	18494.0	3.05913367329e-17
936	18839.0	18493.0	6.1012854301e-102
937	18917.0	18492.0	3.29891179262e-44
938	19050.0	18491.0	0.0
939	18875.0	18490.0	1.41224501773e-76
940	18599.0	18489.0	1.04251962409e-33
941	18997.0	18488.0	1.29011359854e-20
942	18797.0	18487.0	1.55414374616e-14
943	19093.0	18486.0	1.02021940256e-41
944	18868.0	18485.0	4.43476394054e-09
945	18783.0	18484.0	1.64536205454e-46
946	19210.0	18483.0	2.27323367037e-50
947	18752.0	18482.0	6.67703756733e-41
948	18549.0	18481.0	1.61683695012e-32
949	18680.0	18480.0	2.00512699523e-71
950	18618.0	18479.0	2.86087938615e-63
951	18667.0	18478.0	7.96534758059e-18
952	18749.0	18477.0	1.51324763996e-216
953	18744.0	18476.0	2.27963935321e-15
954	18599.0	18475.0	3.57895835721e-100
955	18787.0	18474.0	1.8897022973e-147
956	18923.0	18473.0	3.27813987812e-188
957	18847.0	18472.0	4.75137363704e-51
958	18846.0	18471.0	9.73024672621e-19
959	18668.0	18470.0	3.30134444017e-35
960	18936.0	18469.0	1.57303833819e-44
961	18848.0	18468.0	1.02627164277e-87
962	18595.0	18467.0	4.23640725037e-24
963	18897.0	18466.0	3.54143506805e-62
964	18513.0	18465.0	1.53496713079e-26
965	18990.0	18464.0	5.01058822217e-46
966	18533.0	18463.0	2.95789783012e-19
967	18780.0	18462.0	2.62559274278e-49
968	18935.0	18461.0	2.93272632304e-12
969	18647.0	18460.0	0.285905197094
970	18894.0	18459.0	4.75352805268e-262
971	18913.0	18458.0	4.50889940918e-61
972	18899.0	18457.0	2.32729433943e-20
973	18707.0	18456.0	2.50148726092e-68
974	18769.0	18455.0	1.61487788442e-26
975	18664.0	18454.0	9.23942381346e-26
976	19127.0	18453.0	0.0
977	18898.0	18452.0	9.23942381346e-26
978	18742.0	18451.0	4.86979018681e-07
979	18719.0	18450.0	3.68130178713e-07
980	18822.0	18449.0	4.54458511913e-60
981	18592.0	18448.0	0.0111363355811
982	18507.0	18447.0	3.46562142431e-60
983	18770.0	18446.0	1.93128388059e-55
984	18879.0	18445.0	9.93332974998e-17
985	18650.0	18444.0	4.35081641511e-29
986	18741.0	18443.0	5.67498151399e-42
987	18763.0	18442.0	2.95789783012e-19
988	18460.0	18441.0	0.0
989	18904.0	18440.0	3.2776340696e-79
990	19115.0	18439.0	2.54184382847e-300
991	18634.0	18438.0	1.04875042318e-37
992	19137.0	18437.0	2.54855658304e-81
993	18483.0	18436.0	3.73324091032e-48
994	18613.0	18435.0	1.27584637319e-103
995	18735.0	18434.0	1.68294187313e-05
996	18556.0	18433.0	0.0140233113177
997	18807.0	18432.0	6.45651156154e-244
998	18796.0	18431.0	7.13588486927e-17
999	18886.0	18430.0	1.53496713079e-26
1000	19019.0	18429.0	1.88843942219e-59
1001	18596.0	18428.0	5.73992469443e-05
1002	18584.0	18427.0	1.14381490558e-21
1003	18707.0	18426.0	4.3762797354e-47
1004	18985.0	18425.0	1.11951181035e-158
1005	18566.0	18424.0	3.63507123434e-14
1006	18594.0	18423.0	1.34601139889e-63
1007	18888.0	18422.0	1.30879788697e-117
1008	18793.0	18421.0	1.43169240155e-75
1009	18822.0	18420.0	1.86110998915e-63
1010	18609.0	18419.0	1.16187278072e-07
1011	18621.0	18418.0	5.02764518277e-265
1012	18884.0	18417.0	7.94800351438e-123
1013	19033.0	18416.0	1.37380233832e-117
1014	18871.0	18415.0	1.04680987295e-116
1015	18963.0	18414.0	0.000919946407659
1016	19094.0	18413.0	4.35110720601e-17
1017	18653.0	18412.0	3.77709358849e-45
1018	19021.0	18411.0	3.4062709099e-38
1019	18878.0	18410.0	7.02141707931e-46
1020	18809.0	18409.0	9.17355336005e-121
1021	18772.0	18408.0	2.03802378502e-117
1022	18812.0	18407.0	0.018577610434
1023	18726.0	18406.0	1.61507453209e-38
1024	18589.0	18405.0	2.47339745617e-72
1025	18792.0	18404.0	6.58461578266e-50
1026	18908.0	18403.0	9.93332974998e-17
1027	18692.0	18402.0	7.44100382228e-58
1028	19047.0	18401.0	1.58649696245e-241
1029	18530.0	18400.0	0.000147554430193
1030	18714.0	18399.0	4.54617268721e-22
1031	18899.0	18398.0	2.25418835069e-149
1032	19054.0	18397.0	1.42934352911e-129
1033	18782.0	18396.0	1.74984171112e-124
1034	18603.0	18395.0	2.42555489719e-21
1035	18557.0	18394.0	2.91424159426e-20
1036	18696.0	18393.0	6.16976607636e-107
1037	18572.0	18392.0	4.35605277854e-23
1038	18859.0	18391.0	4.59060309069e-23
1039	18573.0	18390.0	3.20841623254e-05
1040	18721.0	18389.0	1.14381490558e-21
1041	18998.0	18388.0	1.34903536111e-122
1042	18773.0	18387.0	2.66121312514e-45
1043	18440.0	18386.0	6.65852294624e-14
1044	18750.0	18385.0	1.0753677157e-41
1045	18831.0	18384.0	3.34191437448e-80
1046	18695.0	18383.0	1.01623874887e-83
1047	18964.0	18382.0	6.57956219694e-70
1048	18633.0	18381.0	9.5747689607e-250
1049	18710.0	18380.0	3.05308010893e-31
1050	18874.0	18379.0	0.0
1051	18984.0	18378.0	2.60351313962e-83
1052	18840.0	18377.0	1.39487894137e-28
1053	18521.0	18376.0	4.54617268721e-22
1054	18617.0	18375.0	3.43664409783e-84
1055	18762.0	18374.0	4.29327328933e-35
1056	18820.0	18373.0	8.18945063039e-115
1057	18498.0	18372.0	3.7606420394e-21
1058	18978.0	18371.0	4.82963749367e-32
1059	18410.0	18370.0	5.56082357197e-28
1060	18610.0	18369.0	7.25540553464e-65
1061	18639.0	18368.0	9.72263627726e-11
1062	18914.0	18367.0	1.08701612936e-278
1063	18635.0	18366.0	7.34015979122e-33
1064	18551.0	18365.0	0.000784206903573
1065	18816.0	18364.0	2.51338839571e-94
1066	18749.0	18363.0	1.38496870738e-10
1067	18795.0	18362.0	9.45830279397e-21
1068	19108.0	18361.0	2.44941209665e-19
1069	18791.0	18360.0	1.19191270235e-20
1070	18740.0	18359.0	1.23582820114e-233
1071	18846.0	18358.0	6.10724577859e-150
1072	18856.0	18357.0	2.92626098977e-130
1073	18676.0	18356.0	1.2013463894e-05
1074	18869.0	18355.0	1.29102711625e-86
1075	18920.0	18354.0	4.22312346966e-158
1076	18620.0	18353.0	7.64023877782e-37
1077	18882.0	18352.0	1.13489373475e-41
1078	18531.0	18351.0	7.69919377527e-20
1079	18528.0	18350.0	1.74597612624e-39
1080	18565.0	18349.0	7.36788336884e-05
1081	18704.0	18348.0	3.86271241464e-40
1082	18778.0	18347.0	1.0959213525e-62
1083	18677.0	18346.0	3.7585293853e-07
1084	18925.0	18345.0	4.52731924144e-55
1085	18378.0	18344.0	5.13507649896e-10
1086	18646.0	18343.0	6.42787558513e-40
1087	18532.0	18342.0	4.28189998619e-13
1088	18482.0	18341.0	8.87998385906e-25
1089	18826.0	18340.0	3.07061618813e-26
1090	18642.0	18339.0	5.47007928023e-78
1091	19178.0	18338.0	3.07029114228e-177
1092	18569.0	18337.0	3.70771061575e-38
1093	18670.0	18336.0	1.14042882949e-08
1094	18541.0	18335.0	4.15608544445e-25
1095	18555.0	18334.0	0.00102245646527
1096	19014.0	18333.0	1.25968413451e-55
1097	18579.0	18332.0	2.74972786078e-11
1098	18671.0	18331.0	2.24602776298e-42
1099	18638.0	18330.0	1.53511779202e-37
1100	18777.0	18329.0	3.26698187243e-228
1101	18510.0	18328.0	2.2165549026e-19
1102	18484.0	18327.0	1.14381490558e-21
1103	18649.0	18326.0	1.04335710891e-08
1104	18570.0	18325.0	9.23942381346e-26
1105	18449.0	18324.0	2.60020847202e-35
1106	19104.0	18323.0	1.44462814846e-24
1107	18815.0	18322.0	8.21766422499e-170
1108	18466.0	18321.0	1.07579087397e-114
1109	18406.0	18320.0	4.78711675308e-66
1110	18670.0	18319.0	1.69030359758e-212
1111	19055.0	18318.0	1.28621313102e-36
1112	18453.0	18317.0	1.58753184078e-09
1113	18643.0	18316.0	4.23640725037e-24
1114	18784.0	18315.0	8.36683784294e-74
1115	18469.0	18314.0	1.74597612624e-39
1116	18779.0	18313.0	5.15853419235e-10
1117	18571.0	18312.0	7.52716473397e-25
1118	18547.0	18311.0	0.000105425626123
1119	18944.0	18310.0	0.00232435155768
1120	18549.0	18309.0	5.67330406105e-111
1121	18622.0	18308.0	0.00970115612677
1122	18633.0	18307.0	3.73951409324e-08
1123	18739.0	18306.0	2.13392864133e-61
1124	18526.0	18305.0	2.01403253601e-56
1125	18802.0	18304.0	9.55578313818e-57
1126	18619.0	18303.0	5.09138373238e-56
1127	18704.0	18302.0	9.3858821824e-74
1128	18534.0	18301.0	3.62121006197e-10
1129	18517.0	18300.0	1.98105325668e-72
1130	18377.0	18299.0	1.69852182413e-27
1131	18692.0	18298.0	1.19732168396e-48
1132	18809.0	18297.0	4.82638566102e-22
1133	19034.0	18296.0	9.11088700626e-08
1134	18818.0	18295.0	1.14803020268e-47
1135	18628.0	18294.0	3.25730304398e-54
1136	18598.0	18293.0	1.53552179407e-126
1137	18524.0	18292.0	1.52482918122e-15
1138	18688.0	18291.0	7.13588486927e-17
1139	18880.0	18290.0	2.6119843412e-144
1140	18441.0	18289.0	1.4626327302e-59
1141	18589.0	18288.0	2.1244892285e-37
1142	18645.0	18287.0	1.46123683296e-39
1143	18778.0	18286.0	5.80481725045e-64
1144	18891.0	18285.0	1.53624639789e-184
1145	18642.0	18284.0	6.02969997637e-45
1146	18772.0	18283.0	4.66063163428e-29
1147	18608.0	18282.0	2.51338839571e-94
1148	18789.0	18281.0	2.29204372868e-141
1149	18388.0	18280.0	9.23942381346e-26
1150	18537.0	18279.0	2.20307091832e-05
1151	18842.0	18278.0	6.78639314028e-43
1152	18561.0	18277.0	9.4558717513e-16
1153	18788.0	18276.0	2.62542712688e-52
1154	18669.0	18275.0	2.26158472113e-96
1155	18994.0	18274.0	1.93607171859e-238
1156	18563.0	18273.0	6.07618663808e-52
1157	18536.0	18272.0	0.0270811412466
1158	18794.0	18271.0	8.73895976587e-80
1159	18582.0	18270.0	2.38270905643e-07
1160	18937.0	18269.0	7.65176596289e-48
1161	18702.0	18268.0	2.58151649094e-84
1162	18621.0	18267.0	9.01545338483e-08
1163	18346.0	18266.0	5.90634048841e-36
1164	18517.0	18265.0	4.61086437694e-45
1165	18770.0	18264.0	2.99566554528e-69
1166	18740.0	18263.0	5.0681980493e-08
1167	18355.0	18262.0	2.55475282301e-22
1168	18546.0	18261.0	2.4634685186e-178
1169	18897.0	18260.0	1.01457072258e-64
1170	18836.0	18259.0	3.56191760989e-151
1171	18451.0	18258.0	9.2423563749e-24
1172	18608.0	18257.0	7.35834161733e-33
1173	18631.0	18256.0	1.70607900937e-40
1174	18689.0	18255.0	6.52479674854e-128
1175	18437.0	18254.0	1.02619576083e-105
1176	18632.0	18253.0	2.44533938484e-53
1177	18640.0	18252.0	4.05175798019e-98
1178	18716.0	18251.0	6.97345519179e-25
1179	18804.0	18250.0	2.93272632304e-12
1180	18862.0	18249.0	0.0112915871027
1181	18859.0	18248.0	1.064734588e-147
1182	18652.0	18247.0	2.07058290383e-98
1183	18675.0	18246.0	6.47089764167e-88
1184	19044.0	18245.0	0.0
1185	18834.0	18244.0	8.7829051346e-107
1186	18667.0	18243.0	4.76099967267e-171
1187	18436.0	18242.0	7.46232142979e-12
1188	18332.0	18241.0	5.29559753667e-13
1189	18566.0	18240.0	9.30669666083e-196
1190	18669.0	18239.0	7.63559995053e-41
1191	18641.0	18238.0	6.39914889935e-115
1192	18919.0	18237.0	3.82490672385e-108
1193	18928.0	18236.0	3.76993559335e-104
